timestamp,equipment_id,equipment_type,product_type,work_order_id,workpiece_id,process_code,running,spindle_speed_rpm,feed_rate_mm_min,power_kw,vibration_rms,temperature_c,pressure_mpa,vacuum_pa,coolant_flow_l_min,alarm_code,equipment_health_label
2025-01-01 02:27:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,0.0,0.929,0.2785,25.21,0.1119,0.102151,1.62,,0
2025-01-01 02:28:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,57.41,0.0,0.933,0.2034,23.926,0.1386,0.114447,0.0,,0
2025-01-01 02:29:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,0.0,4.053,0.3214,22.953,0.0764,0.117596,0.119,,0
2025-01-01 02:30:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,128.1,10.02,2.204,0.2451,24.884,0.0451,0.047741,0.978,,0
2025-01-01 02:31:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,0.0,0.0,0.1074,22.733,0.1022,0.061717,0.0,,0
2025-01-01 02:32:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,3.95,4.349,0.1587,25.322,0.1186,0.094914,1.244,,0
2025-01-01 02:33:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,0.0,6.256,0.2753,23.517,0.094,0.118609,0.0,,0
2025-01-01 02:34:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,67.81,0.0,1.921,0.2705,24.124,0.1622,0.135025,1.452,,0
2025-01-01 02:35:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,0.0,0.0,0.0813,24.082,0.1056,0.076684,1.226,,0
2025-01-01 02:36:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,4.9,0.0,0.1156,25.693,0.1498,0.106729,0.307,,0
2025-01-01 02:37:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,33.17,0.0,3.244,0.3201,24.709,0.1119,0.124979,1.067,,0
2025-01-01 02:38:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,68.87,0.0,3.27,0.1902,24.094,0.1172,0.058672,0.0,,0
2025-01-01 02:39:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,32.16,16.18,0.85,0.2132,24.586,0.0401,0.082916,0.919,,0
2025-01-01 02:40:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,117.08,0.0,3.395,0.1899,23.617,0.0633,0.080016,0.0,,0
2025-01-01 02:41:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,65.41,0.0,2.807,0.1795,26.185,0.1103,0.122781,0.05,,0
2025-01-01 02:42:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,0.0,2.598,0.0297,23.222,0.1614,0.063037,1.112,,0
2025-01-01 02:43:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,15.89,13.13,2.637,0.1528,23.504,0.0747,0.099305,1.481,,0
2025-01-01 02:44:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,0.0,4.982,0.0552,22.498,0.0857,0.064586,0.0,,0
2025-01-01 02:45:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,132.27,0.0,3.383,0.0385,25.448,0.1106,0.108096,0.513,,0
2025-01-01 02:46:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,126.37,6.32,5.224,0.3108,24.038,0.0858,0.087387,0.048,,0
2025-01-01 02:47:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,22.75,5.65,0.0,0.1465,25.5,0.1806,0.111836,0.0,,0
2025-01-01 02:48:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,51.61,17.67,0.905,0.1781,23.252,0.0898,0.071367,0.912,,0
2025-01-01 02:49:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,54.31,1.62,4.566,0.0459,24.112,0.133,0.122256,0.0,,0
2025-01-01 02:50:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,12.56,0.16,2.026,0.2508,23.898,0.1252,0.126711,0.0,,0
2025-01-01 02:51:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,6.28,1.648,0.4594,24.432,0.1027,0.086612,0.949,,0
2025-01-01 02:52:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,0.0,2.525,0.2225,25.183,0.1409,0.096499,2.858,,0
2025-01-01 02:53:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,200.56,0.0,1.419,0.1243,24.616,0.0951,0.089183,0.732,,0
2025-01-01 02:54:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,25.64,0.0,2.205,0.2549,22.905,0.1304,0.080661,0.0,,0
2025-01-01 02:55:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,0.0,0.629,0.1938,24.784,0.1037,0.07707,0.0,,0
2025-01-01 02:56:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,90.4,1.71,0.0,0.2297,23.974,0.1214,0.129645,1.113,,0
2025-01-01 02:57:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,1.07,0.334,0.1965,24.097,0.114,0.11839,0.0,,0
2025-01-01 02:58:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,0.0,0.489,0.1306,23.701,0.0276,0.115578,0.68,,0
2025-01-01 02:59:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,0.0,3.14,0.1701,24.539,0.1596,0.110523,0.0,,0
2025-01-01 03:00:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,4.0,3.827,0.1365,24.579,0.1069,0.115014,0.801,,0
2025-01-01 03:01:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,111.17,0.0,0.0,0.2481,23.112,0.0795,0.079823,0.0,,0
2025-01-01 03:02:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,0.0,1.636,0.245,24.569,0.079,0.115229,1.709,,0
2025-01-01 03:03:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,74.5,0.0,4.769,0.1575,24.747,0.0908,0.079304,0.0,,0
2025-01-01 03:04:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,3.42,0.0,0.2067,22.384,0.0768,0.118039,0.412,,0
2025-01-01 03:05:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,0.0,0.0,0.2224,25.082,0.1336,0.07261,0.0,,0
2025-01-01 03:06:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,15.95,3.57,0.0,0.1992,23.907,0.0854,0.11747,0.0,,0
2025-01-01 03:07:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,2.67,4.054,0.1459,25.736,0.141,0.080325,0.0,,0
2025-01-01 03:08:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,0.06,2.366,0.3045,23.377,0.1192,0.124689,0.424,,0
2025-01-01 03:09:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,2.5,1.335,0.2389,25.745,0.11,0.099264,0.287,,0
2025-01-01 03:10:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,127.06,0.0,3.987,0.3256,24.497,0.0892,0.078428,0.135,,0
2025-01-01 03:11:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,1.58,8.15,2.874,0.2154,23.134,0.1739,0.103596,0.0,,0
2025-01-01 03:12:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,33.65,2.48,0.0,0.1701,24.636,0.0226,0.101412,0.0,,0
2025-01-01 03:13:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,0.0,1.482,0.2083,23.962,0.051,0.117824,0.0,,0
2025-01-01 03:14:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,4.02,0.0,1.638,0.2892,24.205,0.0676,0.113592,0.551,,0
2025-01-01 03:15:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,31.0,6.31,3.558,0.3915,23.193,0.1019,0.147021,0.631,,0
2025-01-01 03:16:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,0.0,2.255,0.2378,22.685,0.1271,0.08817,0.023,,0
2025-01-01 03:17:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,0.0,2.888,0.2583,23.246,0.0951,0.066627,1.004,,0
2025-01-01 03:18:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,151.62,2.33,1.54,0.1192,23.16,0.12,0.102901,3.043,,0
2025-01-01 03:19:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,85.58,2.31,0.77,0.3325,22.121,0.1092,0.108919,0.965,,0
2025-01-01 03:20:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,7.75,0.0,1.019,0.1539,23.758,0.1039,0.112504,0.0,,0
2025-01-01 03:21:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,0.0,0.623,0.1544,23.125,0.0617,0.089085,0.0,,0
2025-01-01 03:22:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.39,0.0,4.618,0.2278,24.241,0.0584,0.092269,0.22,,0
2025-01-01 03:23:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,45.67,0.0,3.156,0.094,25.518,0.1408,0.073233,1.232,,0
2025-01-01 03:24:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,71.24,0.0,6.936,0.0518,24.861,0.1342,0.101497,0.0,,0
2025-01-01 03:25:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,122.73,0.0,0.0,0.2799,23.863,0.0736,0.076075,0.063,,0
2025-01-01 03:26:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,249.98,17.13,2.031,0.1994,22.482,0.1372,0.119926,2.081,,0
2025-01-01 03:27:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,3.42,0.0,0.1933,23.756,0.1026,0.117677,0.0,,0
2025-01-01 03:28:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,131.36,0.0,2.001,0.1372,24.078,0.1639,0.099514,0.854,,0
2025-01-01 03:29:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,9.65,1.371,0.2499,24.441,0.1629,0.078513,1.841,,0
2025-01-01 03:30:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,119.21,4.35,6.466,0.2519,24.28,0.0798,0.118587,0.0,,0
2025-01-01 03:31:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,0.0,7.01,2.572,0.166,23.815,0.0714,0.074564,0.0,,0
2025-01-01 03:32:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,37.78,0.0,4.122,0.1535,22.671,0.1056,0.126487,1.255,,0
2025-01-01 03:33:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,138.12,11.8,0.698,0.1928,23.901,0.1137,0.094767,1.583,,0
2025-01-01 03:34:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,67.12,1.63,5.173,0.209,23.749,0.0935,0.050154,0.0,,0
2025-01-01 03:35:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,183.94,4.38,0.196,0.2578,23.773,0.0499,0.110185,0.0,,0
2025-01-01 03:36:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,41.04,8.64,1.95,0.1495,24.051,0.0834,0.141327,1.621,,0
2025-01-01 03:37:00+00:00,aspherical_grinding_01,aspherical_grinding,,,,,0,29.91,0.0,0.0,0.2657,23.171,0.1249,0.112301,0.0,,0
2025-01-01 03:38:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1853.7,60.33,20.34,0.4864,25.587,0.3554,0.115526,14.268,,0
2025-01-01 03:39:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,2001.62,55.62,20.955,0.5102,27.279,0.3777,0.088576,14.162,,0
2025-01-01 03:40:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1617.16,55.89,18.31,0.5133,26.923,0.2855,0.098192,11.006,,0
2025-01-01 03:41:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1927.0,67.08,18.34,0.5547,25.993,0.3136,0.093884,14.745,,0
2025-01-01 03:42:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1879.62,56.61,18.323,0.422,26.714,0.304,0.096879,9.864,,0
2025-01-01 03:43:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1741.26,58.11,13.749,0.3458,26.53,0.3702,0.109857,11.082,,0
2025-01-01 03:44:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1852.52,61.78,21.835,0.5012,26.466,0.4025,0.110887,10.542,,0
2025-01-01 03:45:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,2011.92,58.98,15.241,0.5144,27.32,0.3504,0.133667,11.18,,0
2025-01-01 03:46:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1862.66,66.62,22.977,0.6066,26.678,0.3582,0.125685,10.457,,0
2025-01-01 03:47:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1640.33,70.02,21.362,0.5778,26.986,0.3442,0.113118,13.476,,0
2025-01-01 03:48:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1793.33,63.73,18.035,0.5019,27.734,0.3297,0.090633,13.0,,0
2025-01-01 03:49:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1725.08,46.48,23.15,0.3561,28.775,0.3892,0.092404,12.305,,0
2025-01-01 03:50:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1672.09,54.85,17.768,0.4457,25.889,0.337,0.111164,12.145,,0
2025-01-01 03:51:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1807.2,48.04,15.257,0.4082,27.276,0.3778,0.107423,11.084,,0
2025-01-01 03:52:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1979.82,69.22,20.334,0.4361,26.321,0.2706,0.108117,9.054,,0
2025-01-01 03:53:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1852.3,62.09,19.618,0.5104,28.099,0.3585,0.107102,12.084,,0
2025-01-01 03:54:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1545.51,67.84,20.121,0.5135,25.795,0.3667,0.08912,11.573,,0
2025-01-01 03:55:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1757.98,62.63,17.687,0.4428,27.615,0.3892,0.108351,7.967,,0
2025-01-01 03:56:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1748.6,51.65,15.473,0.3537,27.475,0.3538,0.12478,16.205,,0
2025-01-01 03:57:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1664.62,60.16,19.793,0.3762,28.429,0.4054,0.098911,12.662,,0
2025-01-01 03:58:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1842.25,69.28,12.841,0.4569,26.827,0.4006,0.102521,11.847,,0
2025-01-01 03:59:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1903.3,51.22,13.508,0.4415,26.981,0.3059,0.097241,13.944,,0
2025-01-01 04:00:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1807.72,78.55,19.772,0.4685,25.503,0.3885,0.098591,10.543,,0
2025-01-01 04:01:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1703.16,62.98,17.294,0.4753,26.187,0.3681,0.092355,11.498,,0
2025-01-01 04:02:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1764.14,59.02,22.746,0.5367,27.138,0.3525,0.111094,14.043,,0
2025-01-01 04:03:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1803.8,67.02,16.232,0.4455,26.023,0.2851,0.114597,12.928,,0
2025-01-01 04:04:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1864.28,40.99,13.571,0.4956,26.95,0.3195,0.141388,12.141,,0
2025-01-01 04:05:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1657.25,55.89,20.569,0.5125,26.961,0.3114,0.112519,11.874,,0
2025-01-01 04:06:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1830.92,58.23,19.792,0.4667,28.413,0.3393,0.095614,11.038,,0
2025-01-01 04:07:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1801.1,62.27,18.051,0.3397,27.247,0.3345,0.093099,14.522,,0
2025-01-01 04:08:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1811.9,55.26,17.222,0.5616,26.019,0.3822,0.109526,12.663,,0
2025-01-01 04:09:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1632.27,61.37,19.389,0.5991,27.448,0.3085,0.092127,13.416,,0
2025-01-01 04:10:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1942.06,63.77,18.057,0.5211,26.144,0.3578,0.092196,12.084,,0
2025-01-01 04:11:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1648.23,57.43,15.043,0.6814,26.605,0.3371,0.127159,11.228,,0
2025-01-01 04:12:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1860.17,56.64,17.158,0.6121,27.424,0.3438,0.098867,13.545,,0
2025-01-01 04:13:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1699.39,50.59,16.121,0.5722,26.983,0.3723,0.119554,11.66,,0
2025-01-01 04:14:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,2000.25,53.78,16.515,0.5225,27.137,0.355,0.076728,12.823,,0
2025-01-01 04:15:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1875.2,59.04,15.812,0.4588,26.417,0.309,0.093992,9.554,,0
2025-01-01 04:16:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1867.38,64.36,19.921,0.5369,27.197,0.3663,0.095415,14.362,,0
2025-01-01 04:17:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1934.7,75.83,23.718,0.6949,26.274,0.3418,0.128917,13.076,,0
2025-01-01 04:18:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1901.27,59.47,17.058,0.4149,27.904,0.3539,0.145185,11.692,,0
2025-01-01 04:19:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1476.43,76.17,16.77,0.7114,28.06,0.3626,0.094576,15.492,,0
2025-01-01 04:20:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1730.46,50.51,15.998,0.4874,27.162,0.3482,0.117165,10.027,,0
2025-01-01 04:21:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1933.97,62.83,20.292,0.5349,26.306,0.3686,0.116077,9.092,,0
2025-01-01 04:22:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1858.36,62.72,17.491,0.4896,28.012,0.3177,0.063329,12.217,,0
2025-01-01 04:23:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1845.63,75.94,16.463,0.4322,26.874,0.3914,0.070633,9.985,,0
2025-01-01 04:24:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1651.51,66.75,15.622,0.5973,28.184,0.3959,0.09018,12.375,,0
2025-01-01 04:25:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1674.09,48.63,18.039,0.5322,27.787,0.4486,0.121129,10.625,,0
2025-01-01 04:26:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1849.27,66.07,15.668,0.5192,26.274,0.2964,0.110226,10.122,,0
2025-01-01 04:27:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1734.82,79.07,18.181,0.5353,28.481,0.3239,0.081871,12.44,,0
2025-01-01 04:28:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1788.66,58.25,17.679,0.439,26.335,0.3526,0.124849,14.337,,0
2025-01-01 04:29:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1932.43,63.04,13.947,0.4088,27.215,0.4109,0.113479,15.617,,0
2025-01-01 04:30:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1646.07,65.6,19.203,0.6227,24.305,0.3511,0.135257,12.292,,0
2025-01-01 04:31:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1742.7,66.66,21.211,0.5976,26.694,0.3555,0.083011,12.447,,0
2025-01-01 04:32:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1751.5,72.29,21.107,0.3842,28.533,0.3606,0.093942,11.966,,0
2025-01-01 04:33:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1606.6,55.47,22.167,0.5026,27.075,0.4292,0.139499,11.922,,0
2025-01-01 04:34:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1705.39,72.66,18.346,0.4748,25.862,0.3328,0.117374,11.704,,0
2025-01-01 04:35:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1793.24,56.6,14.476,0.4945,26.694,0.3705,0.104106,13.264,,0
2025-01-01 04:36:00+00:00,aspherical_grinding_01,aspherical_grinding,chalcogenide_glass,WO_0002,WP_0002,CG03,1,1855.29,70.75,20.349,0.4285,26.84,0.3976,0.106674,14.947,,0
2025-01-01 04:37:00+00:00,aspherical_grinding_01,aspherical_grinding,single_crystal_silicon,WO_0004,WP_0004,SC01,1,1768.5,58.78,17.948,0.6546,26.332,0.3271,0.123115,11.799,,0
2025-01-01 04:38:00+00:00,aspherical_grinding_01,aspherical_grinding,single_crystal_silicon,WO_0004,WP_0004,SC01,1,1804.01,55.89,20.494,0.6898,27.896,0.3545,0.087033,12.345,,0
2025-01-01 04:39:00+00:00,aspherical_grinding_01,aspherical_grinding,single_crystal_silicon,WO_0004,WP_0004,SC01,1,1822.61,58.48,18.072,0.5064,25.851,0.3793,0.122667,11.314,,0
2025-01-01 04:40:00+00:00,aspherical_grinding_01,aspherical_grinding,single_crystal_silicon,WO_0004,WP_0004,SC01,1,1890.34,57.19,15.754,0.5232,25.189,0.3278,0.088671,14.037,,0
2025-01-01 04:41:00+00:00,aspherical_grinding_01,aspherical_grinding,single_crystal_silicon,WO_0004,WP_0004,SC01,1,1827.72,51.04,19.733,0.5246,26.626,0.3108,0.080004,12.051,,0
2025-01-01 04:42:00+00:00,aspherical_grinding_01,aspherical_grinding,single_crystal_silicon,WO_0004,WP_0004,SC01,1,1893.72,60.45,19.161,0.5215,26.894,0.3613,0.128856,12.931,,0
2025-01-01 04:43:00+00:00,aspherical_grinding_01,aspherical_grinding,single_crystal_silicon,WO_0004,WP_0004,SC01,1,1797.12,55.22,17.164,0.4463,27.96,0.2675,0.134277,11.35,,0
2025-01-01 04:44:00+00:00,aspherical_grinding_01,aspherical_grinding,single_crystal_silicon,WO_0004,WP_0004,SC01,1,1828.15,56.43,19.47,0.4563,28.137,0.3616,0.088521,12.453,,0
2025-01-01 04:45:00+00:00,aspherical_grinding_01,aspherical_grinding,single_crystal_silicon,WO_0004,WP_0004,SC01,1,1751.53,61.95,19.576,0.4249,26.644,0.3718,0.099541,10.465,,0
2025-01-01 04:46:00+00:00,aspherical_grinding_01,aspherical_grinding,single_crystal_silicon,WO_0004,WP_0004,SC01,1,1794.77,61.2,17.862,0.4945,26.777,0.4735,0.130707,11.323,,0
2025-01-01 04:47:00+00:00,aspherical_grinding_01,aspherical_grinding,single_crystal_silicon,WO_0004,WP_0004,SC01,1,1818.45,70.13,18.01,0.7573,26.48,0.3584,0.124493,15.289,,0
2025-01-01 04:48:00+00:00,aspherical_grinding_01,aspherical_grinding,single_crystal_silicon,WO_0004,WP_0004,SC01,1,1832.29,57.11,19.707,0.5573,25.268,0.249,0.115309,10.074,,0
2025-01-01 04:49:00+00:00,aspherical_grinding_01,aspherical_grinding,single_crystal_silicon,WO_0004,WP_0004,SC01,1,1947.29,59.93,18.811,0.4633,27.253,0.384,0.110387,12.333,,0
2025-01-01 04:50:00+00:00,aspherical_grinding_01,aspherical_grinding,single_crystal_silicon,WO_0004,WP_0004,SC01,1,1774.54,68.61,19.907,0.6099,25.684,0.3793,0.116998,10.333,,0
2025-01-01 04:51:00+00:00,aspherical_grinding_01,aspherical_grinding,single_crystal_silicon,WO_0004,WP_0004,SC01,1,1955.21,65.34,20.592,0.5293,26.472,0.3868,0.084724,11.322,,0
2025-01-01 04:52:00+00:00,aspherical_grinding_01,aspherical_grinding,single_crystal_silicon,WO_0004,WP_0004,SC01,1,1891.52,57.83,15.062,0.4742,27.564,0.3259,0.130007,11.518,,0
